"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.25225000000E+009, -1.65339512414E+000, +0.00000000000E+000
+1.25500000000E+009, -1.65340080846E+000, +0.00000000000E+000
+1.25775000000E+009, -1.65324733918E+000, +0.00000000000E+000
+1.26050000000E+009, -1.65290744883E+000, +0.00000000000E+000
+1.26325000000E+009, -1.65260293633E+000, +0.00000000000E+000
+1.26600000000E+009, -1.65223878172E+000, +0.00000000000E+000
+1.26875000000E+009, -1.65143303048E+000, +0.00000000000E+000
+1.27150000000E+009, -1.65061350375E+000, +0.00000000000E+000
+1.27425000000E+009, -1.64976727705E+000, +0.00000000000E+000
+1.27700000000E+009, -1.64903544424E+000, +0.00000000000E+000
+1.27975000000E+009, -1.64825423285E+000, +0.00000000000E+000
+1.28250000000E+009, -1.64759199914E+000, +0.00000000000E+000
+1.28525000000E+009, -1.64712854624E+000, +0.00000000000E+000
+1.28800000000E+009, -1.64648503097E+000, +0.00000000000E+000
+1.29075000000E+009, -1.64588551003E+000, +0.00000000000E+000
+1.29350000000E+009, -1.64536279786E+000, +0.00000000000E+000
+1.29625000000E+009, -1.64507443165E+000, +0.00000000000E+000
+1.29900000000E+009, -1.64515811795E+000, +0.00000000000E+000
+1.30175000000E+009, -1.64545985736E+000, +0.00000000000E+000
+1.30450000000E+009, -1.64588929129E+000, +0.00000000000E+000
+1.30725000000E+009, -1.64645374825E+000, +0.00000000000E+000
+1.31000000000E+009, -1.64688447502E+000, +0.00000000000E+000
+1.31275000000E+009, -1.64751749871E+000, +0.00000000000E+000
+1.31550000000E+009, -1.64823383577E+000, +0.00000000000E+000
+1.31825000000E+009, -1.64890639246E+000, +0.00000000000E+000
+1.32100000000E+009, -1.64933519952E+000, +0.00000000000E+000
+1.32375000000E+009, -1.64967715608E+000, +0.00000000000E+000
+1.32650000000E+009, -1.64970881574E+000, +0.00000000000E+000
+1.32925000000E+009, -1.64960075130E+000, +0.00000000000E+000
+1.33200000000E+009, -1.64937675471E+000, +0.00000000000E+000
+1.33475000000E+009, -1.64902995101E+000, +0.00000000000E+000
+1.33750000000E+009, -1.64882701134E+000, +0.00000000000E+000
+1.34025000000E+009, -1.64862147453E+000, +0.00000000000E+000
+1.34300000000E+009, -1.64852697588E+000, +0.00000000000E+000
+1.34575000000E+009, -1.64834211681E+000, +0.00000000000E+000
+1.34850000000E+009, -1.64850804770E+000, +0.00000000000E+000
+1.35125000000E+009, -1.64890004460E+000, +0.00000000000E+000
+1.35400000000E+009, -1.64964067125E+000, +0.00000000000E+000
+1.35675000000E+009, -1.65049487209E+000, +0.00000000000E+000
+1.35950000000E+009, -1.65183826707E+000, +0.00000000000E+000
+1.36225000000E+009, -1.65308540393E+000, +0.00000000000E+000
+1.36500000000E+009, -1.65440697071E+000, +0.00000000000E+000
+1.36775000000E+009, -1.65560184273E+000, +0.00000000000E+000
+1.37050000000E+009, -1.65660170898E+000, +0.00000000000E+000
+1.37325000000E+009, -1.65745025223E+000, +0.00000000000E+000
+1.37600000000E+009, -1.65814256828E+000, +0.00000000000E+000
+1.37875000000E+009, -1.65879731489E+000, +0.00000000000E+000
+1.38150000000E+009, -1.65942443404E+000, +0.00000000000E+000
+1.38425000000E+009, -1.65996886994E+000, +0.00000000000E+000
+1.38700000000E+009, -1.66057664087E+000, +0.00000000000E+000
+1.38975000000E+009, -1.66129583861E+000, +0.00000000000E+000
+1.39250000000E+009, -1.66226143827E+000, +0.00000000000E+000
+1.39525000000E+009, -1.66381479627E+000, +0.00000000000E+000
+1.39800000000E+009, -1.66580704335E+000, +0.00000000000E+000
+1.40075000000E+009, -1.66841132513E+000, +0.00000000000E+000
+1.40350000000E+009, -1.67137731566E+000, +0.00000000000E+000
+1.40625000000E+009, -1.67451905901E+000, +0.00000000000E+000
+1.40900000000E+009, -1.67777453673E+000, +0.00000000000E+000
+1.41175000000E+009, -1.68070924915E+000, +0.00000000000E+000
+1.41450000000E+009, -1.68349439627E+000, +0.00000000000E+000
+1.41725000000E+009, -1.68587948776E+000, +0.00000000000E+000
+1.42000000000E+009, -1.68781976061E+000, +0.00000000000E+000
+1.42275000000E+009, -1.68940915201E+000, +0.00000000000E+000
+1.42550000000E+009, -1.69070180890E+000, +0.00000000000E+000
+1.42825000000E+009, -1.69177305990E+000, +0.00000000000E+000
+1.43100000000E+009, -1.69324848772E+000, +0.00000000000E+000
+1.43375000000E+009, -1.69510375056E+000, +0.00000000000E+000
+1.43650000000E+009, -1.69724225110E+000, +0.00000000000E+000
+1.43925000000E+009, -1.69968412218E+000, +0.00000000000E+000
+1.44200000000E+009, -1.70244823279E+000, +0.00000000000E+000
+1.44475000000E+009, -1.70554641073E+000, +0.00000000000E+000
+1.44750000000E+009, -1.70862858715E+000, +0.00000000000E+000
+1.45025000000E+009, -1.71152948739E+000, +0.00000000000E+000
+1.45300000000E+009, -1.71439471689E+000, +0.00000000000E+000
+1.45575000000E+009, -1.71666509979E+000, +0.00000000000E+000
+1.45850000000E+009, -1.71880643767E+000, +0.00000000000E+000
+1.46125000000E+009, -1.72070290191E+000, +0.00000000000E+000
+1.46400000000E+009, -1.72245652391E+000, +0.00000000000E+000
+1.46675000000E+009, -1.72428860674E+000, +0.00000000000E+000
+1.46950000000E+009, -1.72614342659E+000, +0.00000000000E+000
+1.47225000000E+009, -1.72805470142E+000, +0.00000000000E+000
+1.47500000000E+009, -1.73052943296E+000, +0.00000000000E+000
+1.47775000000E+009, -1.73341250347E+000, +0.00000000000E+000
+1.48050000000E+009, -1.73692575156E+000, +0.00000000000E+000
+1.48325000000E+009, -1.74087165498E+000, +0.00000000000E+000
+1.48600000000E+009, -1.74519070747E+000, +0.00000000000E+000
+1.48875000000E+009, -1.74953120514E+000, +0.00000000000E+000
+1.49150000000E+009, -1.75359397331E+000, +0.00000000000E+000
+1.49425000000E+009, -1.75773508554E+000, +0.00000000000E+000
+1.49700000000E+009, -1.76178825617E+000, +0.00000000000E+000
+1.49975000000E+009, -1.76556904931E+000, +0.00000000000E+000
+1.50250000000E+009, -1.76907026668E+000, +0.00000000000E+000
+1.50525000000E+009, -1.77245783658E+000, +0.00000000000E+000
+1.50800000000E+009, -1.77614239179E+000, +0.00000000000E+000
+1.51075000000E+009, -1.77988946950E+000, +0.00000000000E+000
+1.51350000000E+009, -1.78403904493E+000, +0.00000000000E+000
+1.51625000000E+009, -1.78847136784E+000, +0.00000000000E+000
+1.51900000000E+009, -1.79352111783E+000, +0.00000000000E+000
+1.52175000000E+009, -1.79853410891E+000, +0.00000000000E+000
+1.52450000000E+009, -1.80404052030E+000, +0.00000000000E+000
+1.52725000000E+009, -1.80968893049E+000, +0.00000000000E+000
+1.53000000000E+009, -1.81536346801E+000, +0.00000000000E+000
+1.53275000000E+009, -1.82091643044E+000, +0.00000000000E+000
+1.53550000000E+009, -1.82618675014E+000, +0.00000000000E+000
+1.53825000000E+009, -1.83099433501E+000, +0.00000000000E+000
+1.54100000000E+009, -1.83573020393E+000, +0.00000000000E+000
+1.54375000000E+009, -1.84004950580E+000, +0.00000000000E+000
+1.54650000000E+009, -1.84406705939E+000, +0.00000000000E+000
+1.54925000000E+009, -1.84811211446E+000, +0.00000000000E+000
+1.55200000000E+009, -1.85215566116E+000, +0.00000000000E+000
+1.55475000000E+009, -1.85639478088E+000, +0.00000000000E+000
+1.55750000000E+009, -1.86104058716E+000, +0.00000000000E+000
+1.56025000000E+009, -1.86642722755E+000, +0.00000000000E+000
+1.56300000000E+009, -1.87243912257E+000, +0.00000000000E+000
+1.56575000000E+009, -1.87884901983E+000, +0.00000000000E+000
+1.56850000000E+009, -1.88558236733E+000, +0.00000000000E+000
+1.57125000000E+009, -1.89238297145E+000, +0.00000000000E+000
+1.57400000000E+009, -1.89919787428E+000, +0.00000000000E+000
+1.57675000000E+009, -1.90562519014E+000, +0.00000000000E+000
+1.57950000000E+009, -1.91180115498E+000, +0.00000000000E+000
+1.58225000000E+009, -1.91756634143E+000, +0.00000000000E+000
+1.58500000000E+009, -1.92285290148E+000, +0.00000000000E+000
+1.58775000000E+009, -1.92781897624E+000, +0.00000000000E+000
+1.59050000000E+009, -1.93273149372E+000, +0.00000000000E+000
+1.59325000000E+009, -1.93790534331E+000, +0.00000000000E+000
+1.59600000000E+009, -1.94320917899E+000, +0.00000000000E+000
+1.59875000000E+009, -1.94884575134E+000, +0.00000000000E+000
+1.60150000000E+009, -1.95518299190E+000, +0.00000000000E+000
+1.60425000000E+009, -1.96200442252E+000, +0.00000000000E+000
+1.60700000000E+009, -1.96926097345E+000, +0.00000000000E+000
+1.60975000000E+009, -1.97685109674E+000, +0.00000000000E+000
+1.61250000000E+009, -1.98456446546E+000, +0.00000000000E+000
+1.61525000000E+009, -1.99234794538E+000, +0.00000000000E+000
+1.61800000000E+009, -1.99982294338E+000, +0.00000000000E+000
+1.62075000000E+009, -2.00706310539E+000, +0.00000000000E+000
+1.62350000000E+009, -2.01407377741E+000, +0.00000000000E+000
+1.62625000000E+009, -2.02079562431E+000, +0.00000000000E+000
+1.62900000000E+009, -2.02752465964E+000, +0.00000000000E+000
+1.63175000000E+009, -2.03419595768E+000, +0.00000000000E+000
+1.63450000000E+009, -2.04121485440E+000, +0.00000000000E+000
+1.63725000000E+009, -2.04852716591E+000, +0.00000000000E+000
+1.64000000000E+009, -2.05639005423E+000, +0.00000000000E+000
+1.64275000000E+009, -2.06484797337E+000, +0.00000000000E+000
+1.64550000000E+009, -2.07404897323E+000, +0.00000000000E+000
+1.64825000000E+009, -2.08373368376E+000, +0.00000000000E+000
+1.65100000000E+009, -2.09362216508E+000, +0.00000000000E+000
+1.65375000000E+009, -2.10377225823E+000, +0.00000000000E+000
+1.65650000000E+009, -2.11374143465E+000, +0.00000000000E+000
+1.65925000000E+009, -2.12372565708E+000, +0.00000000000E+000
+1.66200000000E+009, -2.13345802939E+000, +0.00000000000E+000
+1.66475000000E+009, -2.14306515774E+000, +0.00000000000E+000
+1.66750000000E+009, -2.15262045986E+000, +0.00000000000E+000
+1.67025000000E+009, -2.16209599775E+000, +0.00000000000E+000
+1.67300000000E+009, -2.17163757479E+000, +0.00000000000E+000
+1.67575000000E+009, -2.18155729096E+000, +0.00000000000E+000
+1.67850000000E+009, -2.19190739609E+000, +0.00000000000E+000
+1.68125000000E+009, -2.20262972902E+000, +0.00000000000E+000
+1.68400000000E+009, -2.21379954902E+000, +0.00000000000E+000
+1.68675000000E+009, -2.22530562973E+000, +0.00000000000E+000
+1.68950000000E+009, -2.23723154664E+000, +0.00000000000E+000
+1.69225000000E+009, -2.24919074108E+000, +0.00000000000E+000
+1.69500000000E+009, -2.26122731192E+000, +0.00000000000E+000
+1.69775000000E+009, -2.27298256258E+000, +0.00000000000E+000
+1.70050000000E+009, -2.28472049950E+000, +0.00000000000E+000
+1.70325000000E+009, -2.29601656652E+000, +0.00000000000E+000
+1.70600000000E+009, -2.30733536934E+000, +0.00000000000E+000
+1.70875000000E+009, -2.31868831884E+000, +0.00000000000E+000
+1.71150000000E+009, -2.33016326307E+000, +0.00000000000E+000
+1.71425000000E+009, -2.34186276945E+000, +0.00000000000E+000
+1.71700000000E+009, -2.35401933452E+000, +0.00000000000E+000
+1.71975000000E+009, -2.36663574481E+000, +0.00000000000E+000
+1.72250000000E+009, -2.37986942978E+000, +0.00000000000E+000
+1.72525000000E+009, -2.39366449740E+000, +0.00000000000E+000
+1.72800000000E+009, -2.40786887906E+000, +0.00000000000E+000
+1.73075000000E+009, -2.42239043120E+000, +0.00000000000E+000
+1.73350000000E+009, -2.43711833457E+000, +0.00000000000E+000
+1.73625000000E+009, -2.45201554063E+000, +0.00000000000E+000
+1.73900000000E+009, -2.46701944746E+000, +0.00000000000E+000
+1.74175000000E+009, -2.48238050289E+000, +0.00000000000E+000
+1.74450000000E+009, -2.49795941571E+000, +0.00000000000E+000
+1.74725000000E+009, -2.51375710623E+000, +0.00000000000E+000
+1.75000000000E+009, -2.52999842482E+000, +0.00000000000E+000
+1.75275000000E+009, -2.54681987039E+000, +0.00000000000E+000
+1.75550000000E+009, -2.56422625375E+000, +0.00000000000E+000
+1.75825000000E+009, -2.58220696586E+000, +0.00000000000E+000
+1.76100000000E+009, -2.60062696847E+000, +0.00000000000E+000
+1.76375000000E+009, -2.61964402243E+000, +0.00000000000E+000
+1.76650000000E+009, -2.63899362857E+000, +0.00000000000E+000
+1.76925000000E+009, -2.65852936087E+000, +0.00000000000E+000
+1.77200000000E+009, -2.67834849449E+000, +0.00000000000E+000
+1.77475000000E+009, -2.69830501179E+000, +0.00000000000E+000
+1.77750000000E+009, -2.71837615629E+000, +0.00000000000E+000
+1.78025000000E+009, -2.73848215619E+000, +0.00000000000E+000
+1.78300000000E+009, -2.75863452408E+000, +0.00000000000E+000
+1.78575000000E+009, -2.77889411667E+000, +0.00000000000E+000
+1.78850000000E+009, -2.79952256727E+000, +0.00000000000E+000
+1.79125000000E+009, -2.82051606218E+000, +0.00000000000E+000
+1.79400000000E+009, -2.84216858364E+000, +0.00000000000E+000
+1.79675000000E+009, -2.86439845104E+000, +0.00000000000E+000
+1.79950000000E+009, -2.88717470069E+000, +0.00000000000E+000
+1.80225000000E+009, -2.91062415175E+000, +0.00000000000E+000
+1.80500000000E+009, -2.93456707048E+000, +0.00000000000E+000
+1.80775000000E+009, -2.95909141659E+000, +0.00000000000E+000
+1.81050000000E+009, -2.98414143659E+000, +0.00000000000E+000
+1.81325000000E+009, -3.00972956563E+000, +0.00000000000E+000
+1.81600000000E+009, -3.03602195536E+000, +0.00000000000E+000
+1.81875000000E+009, -3.06281715053E+000, +0.00000000000E+000
+1.82150000000E+009, -3.09004279098E+000, +0.00000000000E+000
+1.82425000000E+009, -3.11783133727E+000, +0.00000000000E+000
+1.82700000000E+009, -3.14570619233E+000, +0.00000000000E+000
+1.82975000000E+009, -3.17409610255E+000, +0.00000000000E+000
+1.83250000000E+009, -3.20274345175E+000, +0.00000000000E+000
+1.83525000000E+009, -3.23186502288E+000, +0.00000000000E+000
+1.83800000000E+009, -3.26146170444E+000, +0.00000000000E+000
+1.84075000000E+009, -3.29169620405E+000, +0.00000000000E+000
+1.84350000000E+009, -3.32305860465E+000, +0.00000000000E+000
+1.84625000000E+009, -3.35526834758E+000, +0.00000000000E+000
+1.84900000000E+009, -3.38865689300E+000, +0.00000000000E+000
+1.85175000000E+009, -3.42330834651E+000, +0.00000000000E+000
+1.85450000000E+009, -3.45922877153E+000, +0.00000000000E+000
+1.85725000000E+009, -3.49606077262E+000, +0.00000000000E+000
+1.86000000000E+009, -3.53376346751E+000, +0.00000000000E+000
+1.86275000000E+009, -3.57194890328E+000, +0.00000000000E+000
+1.86550000000E+009, -3.61057379898E+000, +0.00000000000E+000
+1.86825000000E+009, -3.64959182526E+000, +0.00000000000E+000
+1.87100000000E+009, -3.68903270833E+000, +0.00000000000E+000
+1.87375000000E+009, -3.72923955404E+000, +0.00000000000E+000
+1.87650000000E+009, -3.77024906741E+000, +0.00000000000E+000
+1.87925000000E+009, -3.81238743693E+000, +0.00000000000E+000
+1.88200000000E+009, -3.85617522093E+000, +0.00000000000E+000
+1.88475000000E+009, -3.90154240329E+000, +0.00000000000E+000
+1.88750000000E+009, -3.94887262727E+000, +0.00000000000E+000
+1.89025000000E+009, -3.99794305357E+000, +0.00000000000E+000
+1.89300000000E+009, -4.04859555045E+000, +0.00000000000E+000
+1.89575000000E+009, -4.10087130215E+000, +0.00000000000E+000
+1.89850000000E+009, -4.15414348813E+000, +0.00000000000E+000
+1.90125000000E+009, -4.20807383051E+000, +0.00000000000E+000
+1.90400000000E+009, -4.26264975390E+000, +0.00000000000E+000
+1.90675000000E+009, -4.31781758408E+000, +0.00000000000E+000
+1.90950000000E+009, -4.37430646277E+000, +0.00000000000E+000
+1.91225000000E+009, -4.43161717714E+000, +0.00000000000E+000
+1.91500000000E+009, -4.49078280797E+000, +0.00000000000E+000
+1.91775000000E+009, -4.55182042376E+000, +0.00000000000E+000
+1.92050000000E+009, -4.61542536562E+000, +0.00000000000E+000
+1.92325000000E+009, -4.68146458995E+000, +0.00000000000E+000
+1.92600000000E+009, -4.74969402585E+000, +0.00000000000E+000
+1.92875000000E+009, -4.82026535622E+000, +0.00000000000E+000
+1.93150000000E+009, -4.89269899399E+000, +0.00000000000E+000
+1.93425000000E+009, -4.96713697627E+000, +0.00000000000E+000
+1.93700000000E+009, -5.04277642664E+000, +0.00000000000E+000
+1.93975000000E+009, -5.11966908382E+000, +0.00000000000E+000
+1.94250000000E+009, -5.19755784476E+000, +0.00000000000E+000
+1.94525000000E+009, -5.27740883460E+000, +0.00000000000E+000
+1.94800000000E+009, -5.35881272298E+000, +0.00000000000E+000
+1.95075000000E+009, -5.44320137556E+000, +0.00000000000E+000
+1.95350000000E+009, -5.53062111737E+000, +0.00000000000E+000
+1.95625000000E+009, -5.62112472521E+000, +0.00000000000E+000
+1.95900000000E+009, -5.71483013153E+000, +0.00000000000E+000
+1.96175000000E+009, -5.81194937551E+000, +0.00000000000E+000
+1.96450000000E+009, -5.91251619732E+000, +0.00000000000E+000
+1.96725000000E+009, -6.01622503211E+000, +0.00000000000E+000
+1.97000000000E+009, -6.12312056397E+000, +0.00000000000E+000
+1.97275000000E+009, -6.23303637861E+000, +0.00000000000E+000
+1.97550000000E+009, -6.34610758356E+000, +0.00000000000E+000
+1.97825000000E+009, -6.46224408271E+000, +0.00000000000E+000
+1.98100000000E+009, -6.58226644886E+000, +0.00000000000E+000
+1.98375000000E+009, -6.70590102872E+000, +0.00000000000E+000
+1.98650000000E+009, -6.83400806858E+000, +0.00000000000E+000
+1.98925000000E+009, -6.96618576278E+000, +0.00000000000E+000
+1.99200000000E+009, -7.10263469187E+000, +0.00000000000E+000
+1.99475000000E+009, -7.24378437094E+000, +0.00000000000E+000
+1.99750000000E+009, -7.38895119167E+000, +0.00000000000E+000
+2.00025000000E+009, -7.53889025630E+000, +0.00000000000E+000
+2.00300000000E+009, -7.69256624098E+000, +0.00000000000E+000
+2.00575000000E+009, -7.85110259137E+000, +0.00000000000E+000
+2.00850000000E+009, -8.01464576105E+000, +0.00000000000E+000
+2.01125000000E+009, -8.18468403033E+000, +0.00000000000E+000
+2.01400000000E+009, -8.36188744106E+000, +0.00000000000E+000
+2.01675000000E+009, -8.54711952050E+000, +0.00000000000E+000
+2.01950000000E+009, -8.74002299158E+000, +0.00000000000E+000
+2.02225000000E+009, -8.94108597640E+000, +0.00000000000E+000
+2.02500000000E+009, -9.14988094780E+000, +0.00000000000E+000
+2.02775000000E+009, -9.36742504984E+000, +0.00000000000E+000
+2.03050000000E+009, -9.59105126915E+000, +0.00000000000E+000
+2.03325000000E+009, -9.82189395745E+000, +0.00000000000E+000
+2.03600000000E+009, -1.00604243268E+001, +0.00000000000E+000
+2.03875000000E+009, -1.03069979977E+001, +0.00000000000E+000
+2.04150000000E+009, -1.05641768432E+001, +0.00000000000E+000
+2.04425000000E+009, -1.08334067400E+001, +0.00000000000E+000
+2.04700000000E+009, -1.11182528942E+001, +0.00000000000E+000
+2.04975000000E+009, -1.14202512209E+001, +0.00000000000E+000
+2.05250000000E+009, -1.17407555954E+001, +0.00000000000E+000
+2.05525000000E+009, -1.20811017177E+001, +0.00000000000E+000
+2.05800000000E+009, -1.24416909510E+001, +0.00000000000E+000
+2.06075000000E+009, -1.28216350121E+001, +0.00000000000E+000
+2.06350000000E+009, -1.32180147746E+001, +0.00000000000E+000
+2.06625000000E+009, -1.36305337618E+001, +0.00000000000E+000
+2.06900000000E+009, -1.40571391413E+001, +0.00000000000E+000
+2.07175000000E+009, -1.45033818146E+001, +0.00000000000E+000
+2.07450000000E+009, -1.49765258048E+001, +0.00000000000E+000
+2.07725000000E+009, -1.54833873682E+001, +0.00000000000E+000
+2.08000000000E+009, -1.60392479536E+001, +0.00000000000E+000
+2.08275000000E+009, -1.66604592025E+001, +0.00000000000E+000
+2.08550000000E+009, -1.73733354858E+001, +0.00000000000E+000
+2.08825000000E+009, -1.81992303601E+001, +0.00000000000E+000
+2.09100000000E+009, -1.91129191452E+001, +0.00000000000E+000
+2.09375000000E+009, -1.99765514262E+001, +0.00000000000E+000
+2.09650000000E+009, -2.07270831067E+001, +0.00000000000E+000
+2.09925000000E+009, -2.13918554680E+001, +0.00000000000E+000
+2.10200000000E+009, -2.19879860038E+001, +0.00000000000E+000
+2.10475000000E+009, -2.25327596365E+001, +0.00000000000E+000
+2.10750000000E+009, -2.30298857267E+001, +0.00000000000E+000
+2.11025000000E+009, -2.34689141646E+001, +0.00000000000E+000
+2.11300000000E+009, -2.38405058647E+001, +0.00000000000E+000
+2.11575000000E+009, -2.41386231680E+001, +0.00000000000E+000
+2.11850000000E+009, -2.43575854271E+001, +0.00000000000E+000
+2.12125000000E+009, -2.45015839914E+001, +0.00000000000E+000
+2.12400000000E+009, -2.45750226445E+001, +0.00000000000E+000
+2.12675000000E+009, -2.45844364219E+001, +0.00000000000E+000
+2.12950000000E+009, -2.45408232366E+001, +0.00000000000E+000
+2.13225000000E+009, -2.44512934213E+001, +0.00000000000E+000
+2.13500000000E+009, -2.43229316256E+001, +0.00000000000E+000
+2.13775000000E+009, -2.41619106937E+001, +0.00000000000E+000
+2.14050000000E+009, -2.39648192168E+001, +0.00000000000E+000
+2.14325000000E+009, -2.37230113950E+001, +0.00000000000E+000
+2.14600000000E+009, -2.34272030436E+001, +0.00000000000E+000
+2.14875000000E+009, -2.30546013111E+001, +0.00000000000E+000
+2.15150000000E+009, -2.25865679982E+001, +0.00000000000E+000
+2.15425000000E+009, -2.19948358011E+001, +0.00000000000E+000
+2.15700000000E+009, -2.12562831565E+001, +0.00000000000E+000
+2.15975000000E+009, -2.03994528885E+001, +0.00000000000E+000
+2.16250000000E+009, -1.95639406578E+001, +0.00000000000E+000
+2.16525000000E+009, -1.88156312180E+001, +0.00000000000E+000
+2.16800000000E+009, -1.81323460891E+001, +0.00000000000E+000
+2.17075000000E+009, -1.74980807435E+001, +0.00000000000E+000
+2.17350000000E+009, -1.68961299842E+001, +0.00000000000E+000
+2.17625000000E+009, -1.63229684301E+001, +0.00000000000E+000
+2.17900000000E+009, -1.57853969243E+001, +0.00000000000E+000
+2.18175000000E+009, -1.52896280123E+001, +0.00000000000E+000
+2.18450000000E+009, -1.48360212904E+001, +0.00000000000E+000
+2.18725000000E+009, -1.44263024157E+001, +0.00000000000E+000
+2.19000000000E+009, -1.40553068833E+001, +0.00000000000E+000
+2.19275000000E+009, -1.37170770812E+001, +0.00000000000E+000
+2.19550000000E+009, -1.34060933109E+001, +0.00000000000E+000
+2.19825000000E+009, -1.31132799651E+001, +0.00000000000E+000
+2.20100000000E+009, -1.28369065621E+001, +0.00000000000E+000
+2.20375000000E+009, -1.25713759723E+001, +0.00000000000E+000
+2.20650000000E+009, -1.23127405301E+001, +0.00000000000E+000
+2.20925000000E+009, -1.20596114624E+001, +0.00000000000E+000
+2.21200000000E+009, -1.18119710147E+001, +0.00000000000E+000
+2.21475000000E+009, -1.15712248096E+001, +0.00000000000E+000
+2.21750000000E+009, -1.13416578543E+001, +0.00000000000E+000
+2.22025000000E+009, -1.11235993719E+001, +0.00000000000E+000
+2.22300000000E+009, -1.09184784952E+001, +0.00000000000E+000
+2.22575000000E+009, -1.07276777801E+001, +0.00000000000E+000
+2.22850000000E+009, -1.05478471331E+001, +0.00000000000E+000
+2.23125000000E+009, -1.03795941287E+001, +0.00000000000E+000
+2.23400000000E+009, -1.02199893538E+001, +0.00000000000E+000
+2.23675000000E+009, -1.00676563143E+001, +0.00000000000E+000
+2.23950000000E+009, -9.92088011208E+000, +0.00000000000E+000
+2.24225000000E+009, -9.77853841910E+000, +0.00000000000E+000
+2.24500000000E+009, -9.63978492307E+000, +0.00000000000E+000
+2.24775000000E+009, -9.50483121058E+000, +0.00000000000E+000
+2.25050000000E+009, -9.37437662882E+000, +0.00000000000E+000
+2.25325000000E+009, -9.24970769103E+000, +0.00000000000E+000
+2.25600000000E+009, -9.13248634777E+000, +0.00000000000E+000
+2.25875000000E+009, -9.02220602636E+000, +0.00000000000E+000
+2.26150000000E+009, -8.91927855270E+000, +0.00000000000E+000
+2.26425000000E+009, -8.82211818509E+000, +0.00000000000E+000
+2.26700000000E+009, -8.73091447797E+000, +0.00000000000E+000
+2.26975000000E+009, -8.64380732258E+000, +0.00000000000E+000
+2.27250000000E+009, -8.55920577155E+000, +0.00000000000E+000
+2.27525000000E+009, -8.47616807632E+000, +0.00000000000E+000
+2.27800000000E+009, -8.39446120765E+000, +0.00000000000E+000
+2.28075000000E+009, -8.31415882739E+000, +0.00000000000E+000
+2.28350000000E+009, -8.23551993125E+000, +0.00000000000E+000
+2.28625000000E+009, -8.16052316275E+000, +0.00000000000E+000
+2.28900000000E+009, -8.08959153209E+000, +0.00000000000E+000
+2.29175000000E+009, -8.02385651991E+000, +0.00000000000E+000
+2.29450000000E+009, -7.96363142113E+000, +0.00000000000E+000
+2.29725000000E+009, -7.90925279850E+000, +0.00000000000E+000
+2.30000000000E+009, -7.86016616381E+000, +0.00000000000E+000
+2.30275000000E+009, -7.81538953565E+000, +0.00000000000E+000
+2.30550000000E+009, -7.77348085886E+000, +0.00000000000E+000
+2.30825000000E+009, -7.73337931903E+000, +0.00000000000E+000
+2.31100000000E+009, -7.69420919156E+000, +0.00000000000E+000
+2.31375000000E+009, -7.65547415635E+000, +0.00000000000E+000
+2.31650000000E+009, -7.61719346691E+000, +0.00000000000E+000
+2.31925000000E+009, -7.58015661619E+000, +0.00000000000E+000
+2.32200000000E+009, -7.54479088050E+000, +0.00000000000E+000
+2.32475000000E+009, -7.51193201423E+000, +0.00000000000E+000
+2.32750000000E+009, -7.48320363196E+000, +0.00000000000E+000
+2.33025000000E+009, -7.45805260832E+000, +0.00000000000E+000
+2.33300000000E+009, -7.43747430971E+000, +0.00000000000E+000
+2.33575000000E+009, -7.42089747711E+000, +0.00000000000E+000
+2.33850000000E+009, -7.40811329462E+000, +0.00000000000E+000
+2.34125000000E+009, -7.39878052969E+000, +0.00000000000E+000
+2.34400000000E+009, -7.39286381749E+000, +0.00000000000E+000
+2.34675000000E+009, -7.38891752168E+000, +0.00000000000E+000
+2.34950000000E+009, -7.38724391525E+000, +0.00000000000E+000
+2.35225000000E+009, -7.38770379074E+000, +0.00000000000E+000
+2.35500000000E+009, -7.39075265295E+000, +0.00000000000E+000
+2.35775000000E+009, -7.39669551101E+000, +0.00000000000E+000
+2.36050000000E+009, -7.40532441343E+000, +0.00000000000E+000
+2.36325000000E+009, -7.41666286738E+000, +0.00000000000E+000
+2.36600000000E+009, -7.43123275315E+000, +0.00000000000E+000
+2.36875000000E+009, -7.44809210994E+000, +0.00000000000E+000
+2.37150000000E+009, -7.46651592721E+000, +0.00000000000E+000
+2.37425000000E+009, -7.48679160295E+000, +0.00000000000E+000
+2.37700000000E+009, -7.50812902586E+000, +0.00000000000E+000
+2.37975000000E+009, -7.53105351416E+000, +0.00000000000E+000
+2.38250000000E+009, -7.55587272387E+000, +0.00000000000E+000
+2.38525000000E+009, -7.58245990662E+000, +0.00000000000E+000
+2.38800000000E+009, -7.61172769075E+000, +0.00000000000E+000
+2.39075000000E+009, -7.64423303054E+000, +0.00000000000E+000
+2.39350000000E+009, -7.68037343377E+000, +0.00000000000E+000
+2.39625000000E+009, -7.72001979184E+000, +0.00000000000E+000
+2.39900000000E+009, -7.76273996227E+000, +0.00000000000E+000
+2.40175000000E+009, -7.80888641991E+000, +0.00000000000E+000
+2.40450000000E+009, -7.85718671740E+000, +0.00000000000E+000
+2.40725000000E+009, -7.90661240297E+000, +0.00000000000E+000
+2.41000000000E+009, -7.95751246899E+000, +0.00000000000E+000
+2.41275000000E+009, -8.00917905301E+000, +0.00000000000E+000
